  9276.359375  1.02923  1.00090  1.02389
  9276.366211  1.02950  1.00092  1.02424
  9276.374023  1.02978  1.00083  1.02458
  9276.380859  1.03003  1.00065  1.02481
  9276.388672  1.03031  1.00045  1.02496
  9276.395508  1.03063  1.00028  1.02507
  9276.403320  1.03091  1.00013  1.02516
  9276.410156  1.03110  0.99999  1.02520
  9276.417969  1.03112  0.99989  1.02521
  9276.424805  1.03098  0.99984  1.02526
  9276.432617  1.03064  0.99987  1.02534
  9276.439453  1.03011  0.99995  1.02526
  9276.447266  1.02947  1.00007  1.02490
  9276.454102  1.02886  1.00018  1.02434
  9276.461914  1.02841  1.00026  1.02376
  9276.468750  1.02810  1.00024  1.02325
  9276.476562  1.02784  1.00013  1.02273
  9276.483398  1.02744  1.00002  1.02209
  9276.491211  1.02679  1.00000  1.02138
  9276.498047  1.02592  1.00011  1.02074
  9276.505859  1.02502  1.00025  1.02026
  9276.513672  1.02430  1.00029  1.01986
  9276.520508  1.02387  1.00020  1.01938
  9276.528320  1.02368  1.00004  1.01880
  9276.535156  1.02358  0.99993  1.01824
  9276.542969  1.02343  0.99994  1.01786
  9276.549805  1.02321  1.00007  1.01774
  9276.557617  1.02308  1.00022  1.01789
  9276.564453  1.02325  1.00029  1.01826
  9276.572266  1.02381  1.00025  1.01880
  9276.579102  1.02454  1.00020  1.01944
  9276.586914  1.02510  1.00027  1.02004
  9276.593750  1.02536  1.00047  1.02052
  9276.601562  1.02554  1.00066  1.02093
  9276.608398  1.02597  1.00071  1.02143
  9276.616211  1.02673  1.00059  1.02209
  9276.623047  1.02761  1.00040  1.02280
  9276.630859  1.02840  1.00021  1.02341
  9276.637695  1.02903  1.00004  1.02386
  9276.645508  1.02952  0.99990  1.02420
  9276.652344  1.02982  0.99982  1.02448
  9276.660156  1.02992  0.99982  1.02468
  9276.666992  1.02994  0.99987  1.02483
  9276.674805  1.03007  0.99995  1.02501
  9276.681641  1.03033  1.00004  1.02529
  9276.689453  1.03059  1.00016  1.02560
  9276.696289  1.03070  1.00028  1.02581
  9276.704102  1.03073  1.00034  1.02587
  9276.710938  1.03087  1.00026  1.02585
  9276.718750  1.03116  1.00010  1.02584
  9276.725586  1.03143  0.99995  1.02586
  9276.733398  1.03149  0.99988  1.02593
  9276.740234  1.03133  0.99989  1.02607
  9276.748047  1.03121  0.99992  1.02631
  9276.754883  1.03137  0.99993  1.02653
  9276.762695  1.03177  0.99991  1.02659
  9276.769531  1.03210  0.99988  1.02640
  9276.777344  1.03207  0.99988  1.02607
  9276.784180  1.03171  0.99993  1.02583
  9276.791992  1.03131  1.00000  1.02584
  9276.798828  1.03108  1.00005  1.02603
  9276.806641  1.03099  1.00008  1.02618
  9276.813477  1.03088  1.00008  1.02608
  9276.821289  1.03075  1.00006  1.02575
  9276.828125  1.03071  1.00003  1.02537
  9276.835938  1.03081  0.99999  1.02510
  9276.842773  1.03085  0.99999  1.02498
  9276.850586  1.03060  1.00008  1.02488
  9276.857422  1.02999  1.00025  1.02468
  9276.865234  1.02929  1.00041  1.02436
  9276.872070  1.02886  1.00050  1.02408
  9276.879883  1.02888  1.00049  1.02405
  9276.886719  1.02922  1.00044  1.02430
  9276.894531  1.02954  1.00039  1.02464
